,movie_id,movie_cluster,movie_name,release_date,runtime_x,language,country,genres,movie_year,index,id,BookTitle,BookYear,Author,full name,tmdb_id,id_goodreads,imdbid,runtime_y,revenue,budget,rb_ratio,book_id,normalized_rating_x,standardized_rating_x,normalized_rating_y,standardized_rating_y,length,review_count
1513,1128527,/m/048qkz,Willard,2003-03-14,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06vxwl5"": ""Natural horror films"", ""/m/03npn"": ""Horror"", ""/m/07s9rl0"": ""Drama"", ""/m/01q03"": ""Cult""}",2003,1612,2387,Ratman's Notebooks,1969,Gilbert Ralston,Willard 2003,10929,315683,tt0310357,100.0,8564586.0,22000000.0,0.3892993636363636,315683.0,0.577464788732394,-0.319474908745093,0.626666666666667,0.119856411346706,184.0,46.0
1514,9726554,/m/02pqb18,The Old Man and the Sea,1999,20.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/03_3d"": ""Japan"", ""/m/0d060g"": ""Canada"", ""/m/06bnz"": ""Russia"", ""/m/07ssc"": ""United Kingdom""}","{""/m/02hmvc"": ""Short Film"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0hcr"": ""Animation""}",1999,1436,2123,The Old Man and the Sea,1951,Ernest Hemingway,The Old Man and the Sea 1999,38577,11617647,tt0207639,22.0,0.0,0.0,,11617647.0,0.845070422535211,1.55987770261058,0.583333333333333,-0.332019362979692,128.0,20435.0
1515,5007560,/m/04n7pg2,"Bright Lights, Big City",1988-04-01,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan""}","{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/07s9rl0"": ""Drama""}",1988,350,491,"Bright Lights, Big City",1984,Jay McInerney,"Bright Lights, Big City 1988",17170,86147,tt0094799,107.0,16118077.0,25000000.0,0.64472308,86147.0,0.507042253521127,-0.814041385417638,0.586666666666667,-0.297259688031508,208.0,1386.0
1516,14144193,/m/03cvz82,Mysterious Island,1951,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/01g6gs"": ""Black-and-white""}",1951,1364,2017,The Mysterious Island,1874,Jules Verne,Mysterious Island 1951,291624,32831,tt0043831,252.0,0.0,0.0,,32831.0,0.563380281690141,-0.418388204079602,0.7,0.884569260206764,723.0,1405.0
1517,3112909,/m/08s6mr,Fantastic Mr. Fox,2009-10-23,88.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/06qln"": ""Stop motion"", ""/m/0hcr"": ""Animation"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film""}",2009,691,995,Fantastic Mr Fox,1970,Roald Dahl,Fantastic Mr. Fox 2009,10315,328464,tt0432283,87.0,46471023.0,40000000.0,1.161775575,328464.0,0.816901408450704,1.36205111194156,0.68,0.676011210517658,63.0,3434.0
1518,146077,/m/025rvx0,Empire of the Sun,1987-12-09,152.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language"", ""/m/03115z"": ""Mandarin Chinese""}","{""/m/09c7w0"": ""United States of America""}","{""/m/017fp"": ""Biography"", ""/m/060__y"": ""Film adaptation"", ""/m/0hj3mxx"": ""Childhood Drama"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/01j1n2"": ""Coming of age""}",1987,645,936,Empire of the Sun,1984,J. G. Ballard,Empire of the Sun 1987,10110,831906,tt0092965,153.0,66700000.0,35000000.0,1.9057142857142857,831906.0,0.802816901408451,1.26313781660705,0.663333333333333,0.502212835776736,278.0,748.0
1519,6233638,/m/0fy34l,A Simple Plan,1998-12-11,121.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0hj3n01"": ""Crime Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller""}",1998,1763,2624,A Simple Plan,1993,Scott Smith,A Simple Plan 1998,10223,1293867,tt0120324,121.0,16316273.0,30000000.0,0.5438757666666667,1293867.0,0.76056338028169,0.966397930603525,0.636666666666667,0.22413543619126,335.0,1119.0
1520,171026,/m/016y_f,Cape Fear,1991-11-13,120.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0jdm8"": ""Remake"", ""/m/09blyk"": ""Psychological thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller""}",1991,667,965,The Executioners,1957,John D. MacDonald,Cape Fear 1991,1598,10831203,tt0101540,128.0,182300000.0,35000000.0,5.208571428571428,10831203.0,0.732394366197183,0.768571339934507,0.693333333333333,0.815049910310396,160.0,241.0
1521,2376252,/m/02p693j,The Iron Mask,1929,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02qvnvs"": ""Swashbuckler films"", ""/m/06ppq"": ""Silent film"", ""/m/03k9fj"": ""Adventure"", ""/m/03g3w"": ""History"", ""/m/01g6gs"": ""Black-and-white"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/04xvh5"": ""Costume drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}",1929,2085,3090,The Vicomte of Bragelonne: Ten Years Later,1847,"Alexandre Dumas, père",The Iron Mask 1929,79761,54499,tt0020030,103.0,3270000.0,0.0,,54499.0,0.76056338028169,0.966397930603525,0.663333333333333,0.502212835776736,470.0,851.0
1522,171029,/m/016y_v,Cape Fear,1962,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01g6gs"": ""Black-and-white"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02xh1"": ""Film noir""}",1962,666,964,The Executioners,1957,John D. MacDonald,Cape Fear 1962,11349,10831203,tt0055824,105.0,103000000.0,35000000.0,2.942857142857143,10831203.0,0.802816901408451,1.26313781660705,0.693333333333333,0.815049910310396,160.0,241.0
1523,12270921,/m/02vydwl,Blood and Sand,1989,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/06mkj"": ""Spain""}","{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense""}",1989,1691,2491,Sangre y arena,1909,Vicente Blasco Ibáñez,Blood and Sand 1989,75892,629969,tt0098251,113.0,0.0,0.0,,629969.0,0.366197183098592,-1.80317433876273,0.556666666666667,-0.610096762565168,368.0,19.0
1524,2983369,/m/08hnlf,Grendel Grendel Grendel,1981,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0chghy"": ""Australia""}","{""/m/04xvh5"": ""Costume drama"", ""/m/0hcr"": ""Animation""}",1981,888,1262,Grendel,1971,John Gardner,Grendel Grendel Grendel 1981,136994,917935,tt0082478,88.0,0.0,650000.0,,917935.0,0.633802816901408,0.0761782725929433,0.563333333333333,-0.540577412668799,174.0,1834.0
1525,725892,/m/035zr0,Young Adam,2003-09-04,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0hj3n16"": ""Erotic Drama"", ""/m/02n4kr"": ""Mystery"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02wtdps"": ""Crime Thriller""}",2003,2257,3341,Young Adam,1957,Alexander Trocchi,Young Adam 2003,237,1523171,tt0289635,93.0,2500000.0,6400000.0,0.390625,1523171.0,0.619718309859155,-0.0227350227415655,0.583333333333333,-0.332019362979692,,54.0
1526,15142854,/m/03hjw08,Like Water for Chocolate,1992-04-16,105.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/0b90_r"": ""Mexico""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3n16"": ""Erotic Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",1992,471,671,Como agua para chocolate,1989,Laura Esquivel,Like Water for Chocolate 1992,18183,73716,tt0103994,105.0,21744201.0,2000000.0,10.8721005,73716.0,0.71830985915493,0.669658044599998,0.646666666666667,0.328414461035813,248.0,7754.0
1527,7077556,/m/0h32tg,A Tale of Two Cities,1958-02-28,142.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/03g3w"": ""History"", ""/m/01g6gs"": ""Black-and-white"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",1958,1876,2787,A Tale of Two Cities,1859,Charles Dickens,A Tale of Two Cities 1958,4701,1953,tt0052270,115.0,0.0,0.0,,1953.0,0.71830985915493,0.669658044599998,0.61,-0.053941963394216,489.0,15078.0
1528,7733814,/m/0kvg4w,The Great Gatsby,1974-03-27,144.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",1974,878,1247,The Great Gatsby,1925,F. Scott Fitzgerald,The Great Gatsby 1974,11034,41733839,tt0071577,144.0,26533200.0,6500000.0,4.082030769230769,41733839.0,0.605633802816901,-0.121648318076074,0.636666666666667,0.22413543619126,180.0,58474.0
1529,2997145,/m/08jkpq,A Tree of Palme,2002,130.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03_3d"": ""Japan""}","{""/m/06n90"": ""Science Fiction"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0hcr"": ""Animation"", ""/m/0jxy"": ""Anime"", ""/m/01hmnh"": ""Fantasy""}",2002,47,52,The Adventures of Pinocchio,1883,Carlo Collodi,A Tree of Palme 2002,30491,180617,tt0311618,130.0,0.0,0.0,,180617.0,0.633802816901408,0.0761782725929433,0.62,0.0503370614503368,262.0,1826.0
1530,8094606,/m/026r7dq,The Assault,1986,144.0,"{""/m/02bv9"": ""Dutch Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/059j2"": ""Netherlands""}","{""/m/01jfsb"": ""Thriller"", ""/m/03q4nz"": ""World cinema"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/02z8vz"": ""The Netherlands in World War II""}",1986,0,3,De Aanslag,1982,Harry Mulisch,The Assault 1986,2753,1964904,tt0090576,124.0,512400.0,0.0,,1964904.0,0.732394366197183,0.768571339934507,0.57,-0.47105806277243,185.0,390.0
1531,1884508,/m/063lqf,Rascal,1969-06-11,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3mtj"": ""Animal Picture"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film""}",1969,1609,2384,Rascal,1963,Sterling North,Rascal 1969,52012,967511,tt0064875,85.0,0.0,0.0,,967511.0,0.633802816901408,0.0761782725929433,0.71,0.988848285051318,208.0,585.0
1532,2098715,/m/06m04p,The Big Clock,1948-04-09,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01g6gs"": ""Black-and-white"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/02xh1"": ""Film noir""}",1948,253,355,The Big Clock,1946,Kenneth Fearing,The Big Clock 1948,19974,166912,tt0040160,95.0,0.0,0.0,,166912.0,0.788732394366197,1.16422452127254,0.606666666666667,-0.0887016383424013,175.0,178.0
1533,7533367,/m/0kv9wx,Freaky Friday,1995,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",1995,800,1142,Freaky Friday,1972,Mary Rodgers,Freaky Friday 1995,196257,1071623,tt0113112,86.0,0.0,0.0,,1071623.0,0.563380281690141,-0.418388204079602,0.57,-0.47105806277243,145.0,305.0
1534,7223973,/m/0kv0zn,Fried Green Tomatoes,1991-12-27,120.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hn10"": ""LGBT"", ""/m/06w2n3t"": ""Female buddy film"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation""}",1991,804,1147,Fried Green Tomatoes at the Whistle Stop Cafe,1987,Fannie Flagg,Fried Green Tomatoes 1991,1633,815500,tt0101921,130.0,119418501.0,11000000.0,10.856227363636364,815500.0,0.788732394366197,1.16422452127254,0.756666666666666,1.4754837343259,403.0,5405.0
1535,2249951,/m/06z5rr,Deadly Friend,1986-10-10,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0cq22z7"": ""Sci-Fi Horror"", ""/m/060__y"": ""Film adaptation"", ""/m/01585b"": ""Slasher""}",1986,805,1148,Friend,1985,0,Deadly Friend 1986,33278,2599553,tt0090917,91.0,8988731.0,0.0,,2599553.0,0.47887323943662,-1.01186797608666,0.5,-1.2010112366843,323.0,16.0
1536,12990278,/m/02z2hd8,The Damned,1963,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/01g6gs"": ""Black-and-white""}",1963,419,602,The Children of Light,1960,0,The Damned 1963,71701,15818477,tt0056576,87.0,0.0,500000.0,,15818477.0,0.661971830985915,0.274004863261962,0.666666666666667,0.53697251072492,191.0,1.0
1537,6214427,/m/0fx552,Charlotte's Web 2: Wilbur's Great Adventure,2003-03-18,75.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/0bj8m2"": ""Children's"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/04rlf"": ""Music"", ""/m/0hqxf"": ""Family Film""}",2003,413,595,Charlotte's Web,1952,E. B. White,Charlotte's Web 2: Wilbur's Great Adventure 2003,21250,24178,tt0355315,79.0,0.0,0.0,,24178.0,0.338028169014085,-2.00100092943175,0.72,1.09312730989587,184.0,15465.0
1538,2405186,/m/079st_,The Chase,1946-11-16,86.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/02xh1"": ""Film noir"", ""/m/01g6gs"": ""Black-and-white""}",1946,288,400,The Black Path of Fear,1944,Cornell Woolrich,The Chase 1946,29100,921223,tt0038409,86.0,0.0,0.0,,921223.0,0.633802816901408,0.0761782725929433,0.613333333333333,-0.0191822884460323,160.0,13.0
1539,1537627,/m/058w6c,Alatriste,2006-09-01,147.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bv9"": ""Dutch Language"", ""/m/05zjd"": ""Portuguese Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/06mkj"": ""Spain"", ""/m/0f8l9c"": ""France""}","{""/m/01jfsb"": ""Thriller"", ""/m/02qvnvs"": ""Swashbuckler films"", ""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/082gq"": ""War film""}",2006,10,16,The Adventures of Captain Alatriste,1996,Arturo Pérez-Reverte,Alatriste 2006,13495,90411,tt0395119,145.0,23321954.0,24000000.0,0.9717480833333332,90411.0,0.563380281690141,-0.418388204079602,0.556666666666667,-0.610096762565168,253.0,679.0
1540,84213,/m/0lgdg,Decision Before Dawn,1951-12-21,119.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/0bkbm"": ""Spy""}",1951,375,523,Call It Treason,1949,0,Decision Before Dawn 1951,4461,6001769,tt0043459,119.0,0.0,0.0,,6001769.0,0.732394366197183,0.768571339934507,0.736666666666667,1.26692568463679,285.0,2.0
1541,2688309,/m/07y21m,Poseidon,2006-05-10,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01drsx"": ""Disaster"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/01jfsb"": ""Thriller"", ""/m/03k9fj"": ""Adventure""}",2006,1549,2291,The Poseidon Adventure,1972,Paul Gallico,Poseidon 2006,503,597251,tt0409182,99.0,181674817.0,160000000.0,1.13546760625,597251.0,0.492957746478873,-0.912954680752148,0.643333333333333,0.293654786087629,480.0,129.0
1542,2317139,/m/073b8f,The Leopard Man,1943,66.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01g6gs"": ""Black-and-white""}",1943,274,379,Black Alibi,1942,Cornell Woolrich,The Leopard Man 1943,28438,484111,tt0036104,66.0,0.0,0.0,,484111.0,0.676056338028169,0.372918158596471,0.62,0.0503370614503368,224.0,26.0
1543,10333128,/m/02q8rzc,Far from the Madding Crowd,1998-05-10,216.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/04xvh5"": ""Costume drama"", ""/m/07s9rl0"": ""Drama""}",1998,693,998,Far from the Madding Crowd,1874,Thomas Hardy,Far from the Madding Crowd 1998,128710,31463,tt0157616,216.0,0.0,0.0,,31463.0,0.704225352112676,0.570744749265489,0.643333333333333,0.293654786087629,433.0,5067.0
1544,22593770,/m/05zj4bl,Fortunes of Captain Blood,1950,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/02qvnvs"": ""Swashbuckler films"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}",1950,383,536,Captain Blood: His Odyssey,1922,Rafael Sabatini,Fortunes of Captain Blood 1950,86345,158446,tt0042474,91.0,0.0,0.0,,158446.0,0.52112676056338,-0.715128090083129,0.72,1.09312730989587,236.0,734.0
1545,1096485,/m/045pfm,The Gnome-Mobile,1967-07-19,84.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hqxf"": ""Family Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure"", ""/m/04t36"": ""Musical""}",1967,845,1200,The Gnomobile,1937,Upton Sinclair,The Gnome-Mobile 1967,24816,1013325,tt0061715,85.0,0.0,0.0,,1013325.0,0.633802816901408,0.0761782725929433,0.566666666666667,-0.505817737720614,191.0,8.0
1546,594219,/m/02thcz,Anna and the King of Siam,1946-06-20,128.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01lrrt"": ""Melodrama"", ""/m/01g6gs"": ""Black-and-white"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03mqtr"": ""Political drama""}",1946,117,170,Anna and the King of Siam,1944,Margaret Landon,Anna and the King of Siam 1946,43471,1284085,tt0038303,128.0,0.0,0.0,,1284085.0,0.704225352112676,0.570744749265489,0.59,-0.262500013083323,416.0,230.0
1547,459586,/m/02c3vc,The Devils,1971,111.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/02p0szs"": ""Historical fiction"", ""/m/04xvlr"": ""Period piece"", ""/m/03pgfj"": ""New Hollywood""}",1971,573,831,The Devils of Loudun,1969,0,The Devils 1971,31767,53673,tt0066993,111.0,11000000.0,2000000.0,5.5,53673.0,0.816901408450704,1.36205111194156,0.636666666666667,0.22413543619126,400.0,168.0
1548,12009929,/m/02vlv89,Two-Minute Warning,1976,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/07s9rl0"": ""Drama"", ""/m/01drsx"": ""Disaster"", ""/m/02kdv5l"": ""Action""}",1976,2044,3039,Two-Minute Warning,1975,0,Two-Minute Warning 1976,6883,1597168,tt0075359,115.0,0.0,0.0,,1597168.0,0.563380281690141,-0.418388204079602,0.756666666666666,1.4754837343259,136.0,2.0
1549,6135549,/m/0fs0m9,The Puppet Masters,1994-10-21,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0hj3mt0"": ""Alien Film"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}",1994,1594,2361,The Puppet Masters,1951,Robert A. Heinlein,The Puppet Masters 1994,25557,7171856,tt0111003,109.0,8638072.0,0.0,,7171856.0,0.535211267605634,-0.61621479474862,0.623333333333333,0.0850967363985221,416.0,600.0
1550,499147,/m/02hrfr,Blackboard Jungle,1955-03-19,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/02b5_l"": ""Teen""}",1955,294,407,The Blackboard Jungle,1954,Evan Hunter,Blackboard Jungle 1955,26516,165889,tt0047885,101.0,0.0,0.0,,165889.0,0.746478873239437,0.867484635269017,0.646666666666667,0.328414461035813,480.0,39.0
1551,18613593,/m/04gjqvs,The Keys of the Kingdom,1944-12-15,136.0,"{""/m/0459q4"": ""Standard Cantonese"", ""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language"", ""/m/012w70"": ""Cantonese""}","{""/m/09c7w0"": ""United States of America""}","{""/m/04p5fxn"": ""Christian film"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}",1944,1109,1586,The Keys of the Kingdom,1941,A. J. Cronin,The Keys of the Kingdom 1944,18050,184803,tt0036983,137.0,0.0,3000000.0,,184803.0,0.732394366197183,0.768571339934507,0.766666666666667,1.57976275917045,480.0,190.0
1552,7286445,/m/0kv3rp,The Witches,1966-11-21,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/05c4g7"": ""Psycho-biddy"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural""}",1966,572,828,The Devil's Own,1966,Norah Lofts,The Witches 1966,40244,16031294,tt0060307,89.0,0.0,0.0,,16031294.0,0.535211267605634,-0.61621479474862,0.496666666666667,-1.23577091163249,224.0,33.0
1553,10673063,/m/02qlvs2,The Adventurers,1970-03-25,177.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/03mqtr"": ""Political drama"", ""/m/060__y"": ""Film adaptation""}",1970,9,15,The Adventurers,1966,Harold Robbins,The Adventurers 1970,106326,56649,tt0065374,171.0,0.0,0.0,,56649.0,0.464788732394366,-1.11078127142117,0.623333333333333,0.0850967363985221,712.0,51.0
1554,28397585,/m/0crc2cp,The Three Musketeers,2011-09-01,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}",2011,2032,3019,Les Trois Mousquetaires,1844,"Alexandre Dumas, père",The Three Musketeers 2011,52451,7190,tt1509767,110.0,132274484.0,75000000.0,1.7636597866666666,7190.0,0.52112676056338,-0.715128090083129,0.69,0.780290235362212,625.0,5733.0
1555,105872,/m/0qjzd,Clueless,1995-07-19,97.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0hn10"": ""LGBT"", ""/m/03p5xs"": ""Comedy of manners"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/02b5_l"": ""Teen""}",1995,635,925,Emma,1815,Jane Austen,Clueless 1995,9603,6969,tt0112697,97.0,56631572.0,12000000.0,4.719297666666667,6969.0,0.661971830985915,0.274004863261962,0.663333333333333,0.502212835776736,474.0,14024.0
1556,13562181,/m/03c9fx6,Tex,1982-07-30,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01j1n2"": ""Coming of age""}",1982,1931,2855,Tex,1979,S. E. Hinton,Tex 1982,27332,6439138,tt0084783,103.0,0.0,0.0,,6439138.0,0.633802816901408,0.0761782725929433,0.606666666666667,-0.0887016383424013,211.0,404.0
